id,language_original,claim_original,gold_evidence_original,gold_label_original,raw_response_original,predicted_label_original,correct_original,language_translated,claim_translated,gold_evidence_translated,gold_label_translated,raw_response_translated,predicted_label_translated,correct_translated,gold_label,language,original_prediction,translated_prediction,original_correct,translated_correct,transition
afrifact_data_culture_yoruba_456,yoruba,"BBC Yorùbá ṣe àgbéjáde fídíò kan láti fi tú àṣírí àwọn olùkọ́ tí wọ́n máa ń gbìyànjú láti ní ìbáṣepọ̀ pẹ̀lú àwọn akẹ́kọ̀ọ́ wọn, nítorí máàkì.","Akori fidio naa lo pe ni 'Ibalopọ fun maaki' tawọn oloyinbo n pe ni 'Sex for Grades', eyi to ti n mu ki oju awọn opo itakun agbaye gbona jain-jain. Ẹkunrẹrẹ fidio oniwakati kan ti BBC fisita nirọlẹ ọjọ Aje naa ree: End of YouTube post, 1 Bi o tilẹ jẹ pe fidio onisẹju mẹtala pere ni BBC kọkọ ju sori afẹfẹ nidaji ọjọ Aje naa, lawọn oju opo ikansira ẹni rẹ lori itakun agbaye, eyi ti BBC Yoruba ko gbẹyin nibẹ, amọ nigba ti yoo fi di aago meje irọlẹ ọjọ naa, ẹkunrẹrẹ fidio naa, to jẹ oniwakati kan ti gba afẹfẹ kan. Àwọn iròyin tì ẹ leè ní ìfẹ̀ síí: Olukọ kan lati fasiti Eko, UNILAG, Ọmọwe Boniface Igbenegbu pẹlu akẹẹgbẹ rẹ ni fasiti Ghana, Ọmọwe Paul Butakor, ni wọn foju han ninu fidio naa, amọ fidio oniwakati kan yii lo tun fi oju awọn olukọ meji miran han to n kopa ninu iwa idojutini yii lati fasiti mejeeji taa darukọ siwaju naa.",supports,supports,supports,True,yoruba,"BBC Yoruba released a video to reveal the secrets of teachers who try to have relationships with their students, because of grades.","The theme of the video is called 'Sex for Grades', which is known as 'Sex for Grades', which is causing the eyes of the world's most influential people to warm up. Full video of a one-hour broadcast by the BBC in the evening of Monday: End of YouTube post, 1 Although the BBC first threw a thirteen-minute video on the air in the middle of the day of Monday, with its personal commentary on the global impact, which BBC Yoruba did not last there, but when it will be 7 o'clock in the evening of the day, the full video, which is one hour, has been aired. The news makes you want more: A teacher from the University of Lagos, UNILAG, Student Boniface Igbenegbu and his colleague from the University of Ghana, Student Paul Butakor, were seen in the video, but this one-hour video also shows the faces of two other teachers who are participating in this disgraceful act from both universities mentioned before.",supports,supports,supports,True,supports,yoruba,supports,supports,True,True,correct_to_correct
afrifact_data_culture_igbo_207,igbo,Atụmatụ e mere n'afọ 2005 kwuru na ụmụanụmanụ bi na Awka Etiti.,E nwekwara nnukwu ndị Awka-Etiti diaspora nke na-enye aka na akụ na ụba obodo.,nei,nei,nei,True,igbo,A plan made in 2005 said that the animals live in Awka Etiti.,There is also a large Awka-Etiti diaspora that contributes to the country's economy.,nei,nei,nei,True,nei,igbo,nei,nei,True,True,correct_to_correct
afrifact_data_culture_yoruba_765,yoruba,"Yàtọ́ sí oha tí jẹ́ orúkọ ọbẹ̀ náà, ó tún ní àwọn orúkọ oríṣi méjì tí wọ́n tún pe ọbẹ̀ náà. Àwọn ni, uha tabi ọbẹ̀ ora.","Àwọn orúkọ mìíràn tí wọ́n tún ń pe ọbẹ̀ náà ni uha àti ọbẹ̀ ora. Àwọn Oúnjẹ tí ẹ le fi jẹ Oha [ | ] Ọbẹ̀ oha/Uha dára jù lọ pẹ̀lú fùfú. Iyán, sẹ̀mó, ọlá àti ẹ̀bà gbogbo àwọn wọ̀nyí náà ni wọ́n dára pẹ̀lú ọbẹ̀ oha.",supports,supports,supports,True,yoruba,"Apart from oha which is the name of the soup, it also has two different names that are also called the soup. They are, uha or sobe ora.","Other names that they call the soup are uha and ora soup. Foods that you can eat Oha [ | ] Uha/Uha soup is best with fufu. Desire, semo, honor and fear all these are good with oha soup.",supports,nei,nei,False,supports,yoruba,supports,nei,True,False,correct_to_wrong
afrifact_data_culture_hausa_492,hausa,An kashe Muhammad Auwal Albaniy Zaria tare da matarsa akan hanyarsa ta dawowa daga wurin tafsiri.,Ƴan bindigar sun harbe Sheikh Muhammad Auwal Adam Albani Zariya tare da ɗaya daga cikin matansa a cikin garin a kan hanyarsu ta dawowa gida bayan sun halarci karatun Tafsirin yamma da suka saba zuwa a cikin garin.,supports,supports,supports,True,hausa,Muhammad Auwal Albaniy Zaria was killed along with his wife on his way back from the interpretation.,The gunmen shot Sheikh Muhammad Auwal Adam Albani Zaria along with one of his wives in the town on their way back home after attending the evening Tafsir recitation that they used to attend in the town.,supports,supports,supports,True,supports,hausa,supports,supports,True,True,correct_to_correct
afrifact_data_culture_igbo_432,igbo,"Na Republic Naịjirịa nke Abụọ, Alex Ifeanyichukwu Ekwueme ji ọkwa osote onyeisiala nke Naijiria site n'afọ 1979 ruo 1983",Alexander Ifeanyichukwu Ekwueme // ⓘ GCON (21 October 1932 – 19 Nọvemba 2017) bụ onye ndọrọndọrọ ọchịchị Naijiria nke jere dịka osote onyeisiala mbụ nke Naijiria site na 1979 ruo 1983 n'oge Naịjiria Republic nke Abụọ n'okpuru onyeisiala Shehu Shagari dịka onye otu National Party.,supports,supports,supports,True,igbo,"In the Second Nigerian Republic, Alex Ifeanyichukwu Ekwueme held the position of Vice President of Nigeria from 1979 to 1983.",Alexander Ifeanyichukwu Ekwueme // ⓘ GCON (21 October 1932 – 19 November 2017) was a Nigerian politician who served as the first vice president of Nigeria from 1979 to 1983 during the Second Nigerian Republic under President Shehu Shagari as a member of the National Party.,supports,supports,supports,True,supports,igbo,supports,supports,True,True,correct_to_correct
afrifact_data_culture_yoruba_157,yoruba,"Inú bíbélì ni a ti rí i tí wọ́n sọ pé ""Ó dára kí á pa àgọ́ mẹ́ta"""," Èdè Yorùbá jẹ́ èdè kan ti ó gbalẹ̀ tí ó sì wuyì káàkiri àgbáyé. Ìtàn sọ fún wa pé ìbátan ní èdè Yorùbá jé, kwa jẹ́ ẹ̀yà kan ní apá . A lè sọ pé àwọn tí wọ́n ń sọ èdè Yorùbá yàtọ̀ sí orílẹ̀ èdè Nàìjíríà lé ní Ọgbọ̀n mílíọ̀nùn tàbì jù bẹ́ẹ̀ lọ.",nei,nei,nei,True,yoruba,"It has been seen in the Bible that they say ""it is good to keep three tents""","The Yoruba language is a popular and popular language around the world. History tells us that kinship in the Yoruba language is, also a tribe in apa . We can say that those who speak the Yoruba language apart from the Nigerian language are over 100 million or more.",nei,nei,nei,True,nei,yoruba,nei,nei,True,True,correct_to_correct
afrifact_data_culture_igbo_610,igbo,Igbo enweghi usoro ha si achị onwe ha. Ọgbaghara na-adị n'ala Igbo oge niile tupu ndị Bekee abịa.," Ụmụnna - Ndị a bụ ụmụnwoke ụmụọkpala si n'ezinaụlọ dị icheiche n'obodo. Ha bụ ndị na-eme mkpebi gbasara okwu dị icheiche n'obodo etu o si gbasara agamnihu na ọdịmma obodo. Ndị ụmụnna ka a na-ekpesara ma onye ọbụla mee ihe ọjọọ, ha bụ ndị na-aga n'ọnụ arụsị ịchọpụta ihe arụsị na-ekwu gbasara obodo maọbụ gbasara ezinaụlọ ha.",refutes,nei,nei,False,igbo,The Igbo do not have a system of governing themselves. There was chaos in Igbo land all the time before the English came.,"Brothers - These are the noble men from different families in the village. They are the people who make decisions about various issues in the country as it pertains to the development and welfare of the country. The brothers are preached to if anyone does something wrong, they are the ones who go to the idols to find out what the idols say about the country or about their family.",refutes,refutes,refutes,True,refutes,igbo,nei,refutes,False,True,wrong_to_correct
afrifact_data_culture_hausa_185,hausa,Tafkin Tiga na ɗaya daga cikin madatsun ruwan da aka gina a Kano don bunƙasa noman rani.,An gina madatsar ruwan ne a lokacin gwamnatin Gwamna a ƙoƙarin inganta samar da abinci ta hanyar ayyukan noman rani.,supports,nei,nei,False,hausa,Tiga Lake is one of the dams built in Kano for the development of dry farming.,The dam was built during the Governor's administration in an effort to improve food production through dry farming activities.,supports,nei,nei,False,supports,hausa,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_hausa_784,hausa,Jonathan ya zama shigaban kasar Najeriya bayan rasuwar Umaru 'Yar'adua.,"A cikin gida kuma, tsohon shugaban ya ce shugaban hukumar zabe na wancan lokacin Farfesa Attahiru Jega ya yi masa abin da bai yi tsammani ba, saboda har yanzu nan ya kasa fahimtar abin da ya sa Jegan ya nace cewar ya shirya wa yin zabe lokacin da kashi 40% bisa dari na masu zabe ba su karbi katinsu na zabe ba.",nei,nei,nei,True,hausa,Jonathan became the president of Nigeria after the death of Umaru 'Yar'adua.,"At home, the former president said that the head of the electoral commission at that time, Professor Attahiru Jega, did something to him that he did not expect, because he still could not understand why Jegan insisted that he was ready to vote when 40% of the voters did not receive their voter cards.",nei,nei,nei,True,nei,hausa,nei,nei,True,True,correct_to_correct
afrifact_data_culture_igbo_332,igbo,Igbo-Ukwu bụ obodo ebe e gwupụtara ihe mgbe ochie ndị gosiri na omenala ha gụnyere ịrụ ọrụ ọla kọpa kamgbe 90 AD.,"Igbo-Ukwu bụ ebe ama ama maka ebe nchọcha ihe mgbe ochie atọ, ebe ngwungwu achọpụtala ihe ọla kọpa sitere n'omenala ọla na-arụ ọrụ ọla kọpa nke malitere na narị afọ nke itoolu AD, narị afọ tupu ọla ndị ọzọ ama ama na mpaghara ahụ. ",supports,nei,nei,False,igbo,Igbo-Ukwu is a community where ancient artifacts have been excavated which show that their culture includes copper working since 90 AD.,"Igbo-Ukwu is famous for three archeological sites, where Nggwu has discovered copper artifacts from a copper-working metal culture that dates back to the ninth century AD, centuries before other metals were known in the area.",supports,refutes,refutes,False,supports,igbo,nei,refutes,False,False,wrong_to_wrong
afrifact_data_culture_hausa_031,hausa,Sani Abacha ya rasu a ƙasar Saudiyya lokacin da ya ke gudanar da aikin hajji.,"A ranar 8 ga watan Yuni na shekarar alif da ɗari tara da chasa'in da takwas 1998, Abacha ya rasu a fadar shugaban ƙasa ta Aso Rock Villa dake .",refutes,refutes,refutes,True,hausa,Sani Abacha died in Saudi Arabia while performing Hajj.,"On June 8, 1998, Abacha died at the Aso Rock Villa Presidential Palace.",refutes,refutes,refutes,True,refutes,hausa,refutes,refutes,True,True,correct_to_correct
afrifact_data_culture_yoruba_279,yoruba,"Ní ọdún 2016, ilé aṣòfin àgbà kọ àbá Ààrẹ Buhari láti yá owó tó lé ní bílíọ̀nù mọ́kànlélọ́gbọ̀n Dọ́là ($29.9) láti ilẹ̀ òkèèrè.","Bakan naa lọdun 2016, ile aṣofin agba kọ aba aarẹ Buhari lati ya owo to le ni biliọnu mọkanlelọgbọn Dọla ($29.9) lati ilẹ okeere. Ẹwẹ, awọn aṣofin naa tun kọ lati fi ọwọ si yiyan Ibrahim Magu gẹgẹ bi alaga ajọ to n gbogun ti iwa ibajẹ, EFCC, ti wọn fi ẹsun kan pe 'oniwa ibajẹ ni.' Titi di asiko yii, ipo adele alaga ajọ EFCCC ṣi ni Ibrahim Magu wa, ile aṣofin ko fọwọ si iyansipo rẹ bi alaga, eyi ti inu awọn aṣofin ko dun si i. Ọpọlọpọ iyannisipo ti Buhari fẹ ẹ ṣe ni awọn aṣofin naa ko buwọlu, ti awọn miran si pẹ pupọ ki wọn to o fọwọ si i.",supports,supports,supports,True,yoruba,"In 2016, the parliament rejected President Buhari's proposal to borrow more than 21 billion dollars ($29.9) from abroad.","Similarly, in 2016, the House of Representatives rejected President Buhari's proposal to borrow thirty-one billion dollars ($29.9) from abroad. Meanwhile, the lawmakers also refused to approve the appointment of Ibrahim Magu as the chairman of the anti-corruption agency, EFCC, accusing him of being 'corrupt.' Until now, Ibrahim Magu is still the interim chairman of the EFCCC, the legislature did not approve his appointment as chairman, which the lawmakers are not happy with. Many of the appointments that Buhari wanted to make were not signed by the lawmakers, and others took a long time before they signed it.",supports,supports,supports,True,supports,yoruba,supports,supports,True,True,correct_to_correct
afrifact_data_culture_hausa_368,hausa,Bikin argungun yana jan hankalin masu yawon buɗe ido," A ranar karshe ta bikin, ana gudanar da gasa inda dubunnan maza suka yi layi a bakin kogin kuma da karar harbe-harbe, dukkansu suna yin tsalle a cikin kogin kuma suna da sa'a guda don kama manyan kifaye. Wanda ya yi nasara zai iya ɗaukar gida har $ 7,500 dalar Amurka. Ana ba wa masu gasa damar amfani da kayan aikin kamun kifi na gargajiya kuma da yawa sun fi so su kama kifin gaba ɗaya da hannu (wani aikin kuma sananne a wasu wurare kuma ana kiransa "" noodling "") don nuna bajintar su.",nei,nei,nei,True,hausa,The argungun festival attracts tourists,"On the last day of the festival, a competition is held where thousands of men line up on the river bank and with the sound of gunshots, they all jump into the river and have one hour to catch big fish. The winner can take home up to $7,500 USD. Competitors are given the opportunity to use traditional fishing equipment and many prefer to catch a whole fish by hand (an activity also known in some areas as ""noodling"") to show off their prowess.",nei,nei,nei,True,nei,hausa,nei,nei,True,True,correct_to_correct
afrifact_data_culture_igbo_643,igbo,Dave Adenuba amaghị ma o nwere ndị gọọmentị Anambra ji ụgwọ.,N'otu aka ahụ kọmishịọna mgbasaozi bụ Don Adenuba gwara BBC Igbo na o nweghi onye ọrụ bekee ọbụla e ji ụgwọ n'Anambra Steeti. Ọ sị na gọọmentị ha kwụrụ ụgwọ n'ụbọchị iri abụọ na isii nke ọnwa Eprelụ afọ 2020.,refutes,refutes,refutes,True,igbo,Dave Adenuba does not know if he owes Anambra government.,"In the same way, the media commissioner, Don Adenuba, told BBC Igbo that he does not have any English worker in Anambra State. He said that their government paid the bill on the 26th day of April 2020.",refutes,nei,nei,False,refutes,igbo,refutes,nei,True,False,correct_to_wrong
afrifact_data_culture_yoruba_299,yoruba,Àwọn ará àdúgbò náà fi tó àwọn oníroyìn létí pé Sunday Igboho ló rán awọn géńdé méjèèjì ọ̀hún láti lọ pa àwọn ènìyàn nípakúpa.,"Sunday Igboho gba àwọn èèyàn Soka n'Ibadan sílẹ̀ lọ́wọ́ àwọn ọmọ onílẹ̀ tó wá ṣọṣẹ́ Ọrọ di boo lọ, ko yago fun mi ladugbo Soka nilu Ibadan lasiko ti gende meji to gbe ohun ija oloro lọwọ, ti wọn pe ara wọn ni ọmọ onilẹ ya bo agbegbe naa. Owurọ ọjọ Isẹgun ana niroyin gba igboro Ibadan kan, tawọn eeyan si n pe sori redio gbogbo nilu naa pe ẹmi awọn eeyan to n gbe ladugbo naa ko de tori awọn gende agbebọn to ya bo wọn. Àwọn iròyin tì ẹ leè ní ìfẹ̀ síí: A gbọ pe se ni iro ibọn n dun lakọ-lakọ, tawọn eeyan si n sa asala fun ẹmi lasiko ti awọn ọmọ onilẹ ọhun ni ki awọn onile gbe ile wọn kuro lori ilẹ awọn. Se lawọn ọmọde ati agba, alaboyun ati awọn iyalọmọ, to fi mọ awọn arugbo n sa asala fun ẹmi wọn, ti awọn to si laya lati beere pe ki lo fa isẹlẹ naa, jẹ ajẹkun iya. Ẹnikan ti isẹlẹ naa soju rẹ salaye pe ọpẹlọpẹ asaaju ọmọ Yoruba kan, Oloye Sunday Adeyẹmọ, ti gbogbo eeyan mọ si Sunday Igboho to tete de sadugbo ọhun lasiko ti laasigbo naa gbona janin-jani. A gbọ pe Igboho ati ọkunrin kan ti wọn pe orukọ rẹ Babatunde Arowolo, ti gbogbo eeyan mọ si Bako, lo de lasiko lati gba awọn eeyan adugbo naa silẹ, ni kete ti aawọn ọmọ onilẹ naa si foju gaani rẹ, ni wọn ba juba ehoro.",refutes,supports,supports,False,yoruba,The local people reminded the journalists that it was Sunday Igboho who sent the two gangs to kill people.,"Sunday Igboho rescued the people of Soka in Ibadan from the natives who came to attack the word, he did not avoid me immediately in Soka in Ibadan when two gangs carrying deadly weapons, who called themselves the natives, invaded the area. In the morning of Isgun yesterday, news spread across the streets of Ibadan, and people were calling on the radio all over the city that the lives of the people living in the fields were not reached because of the gunmen who attacked them. The news made you want more: We heard that the gunshots were ringing first, and people were running for their lives when the children of the landowners asked the landowners to move their houses off their land. The children and the elderly, the pregnant women and the children, who knew the old people were running for their lives, and those who dared to ask that they cause the incident, are mother's pieces. A person who witnessed the incident explained that thanks to a Yoruba leader, Oloye Sunday Adeyemmo, known to all as Sunday Igboho, who arrived earlier, things were very hot at the time. We heard that Igboho and a man called Babatunde Arowolo, known to everyone as Bako, came in time to save the people of the neighborhood, and when the natives ignored him, they killed the rabbit.",refutes,refutes,refutes,True,refutes,yoruba,supports,refutes,False,True,wrong_to_correct
afrifact_data_culture_yoruba_686,yoruba,"Títóbi ìpínlẹ̀ Ọ̀yọ́ tó nǹkan bí i 28,454 kìlómítà, ó sì wà ní ipò kéjìlà nípa fífẹ̀.","Ṣèyí Mákindé jẹ́ gómìnà ìpínlẹ́ Ọ̀yọ́, à dìbọ̀ yan nì ọ̀dun 2019. Geography [ | ] Ìpínlẹ̀ Ọ̀yọ́ gbòòrò ní nǹkan bí 28,454 kìlómítà níbùúgbùú, ó sì wà ní ipò kẹrìnlá nípa ìtòbi.",refutes,refutes,refutes,True,yoruba,"The size of the state of Oyo is about 28,454 kilometers, and it is in the twelfth place in terms of area.","This Makinde is the governor of Oyo state, we will be elected in 2019. Geography [ | ] Oyo State has an area of ​​about 28,454 square kilometers, and is in the fourteenth place in terms of size.",refutes,refutes,refutes,True,refutes,yoruba,refutes,refutes,True,True,correct_to_correct
afrifact_data_culture_hausa_546,hausa,An bawa Isah Ali Ibrahim Pantami muƙamin ministan sadarwa a loƙacin da Buhari ya ci zaɓensa karo na biyu.,"Farfesa Isah Ali Ibrahim Pantami ya zama ministan tun bayan sake babban zaɓen shugaban ƙasa na shekarar dubu biyu da goma sha tara (2019), bayan da ya yi nasara.",supports,nei,nei,False,hausa,Isah Ali Ibrahim Pantami was given the position of Minister of Communications when Buhari won his second term.,"Professor Isah Ali Ibrahim Pantami became the minister after the general presidential election of the year two thousand and nineteen (2019), after he won.",supports,nei,nei,False,supports,hausa,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_hausa_618,hausa,Mawaki Mamman Shata ya ce Magaji Salam ne ya fara saka ma sa sunan Shata.,"Wanda ya sa mini wannan suna Shata sunansa Magaji Salam, shi ne ya samin suna Shata Mijin mai daki, ita mai dakin kaka ta ce, ita ce ta haifi wanda ya haife ni.",supports,nei,nei,False,hausa,Singer Mamman Shata said that Magaji Salam was the first to give him the name Shata.,"The person who gave me the name Shata, his name is Magaji Salam, he got the name Shata from the husband of the roommate, the roommate's grandmother said, she gave birth to the one who gave birth to me.",supports,nei,nei,False,supports,hausa,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_igbo_796,igbo,Gọọmentị tụrụ ụmụ ntorobịa isii na-atọrọ ndị mmadụ nga n'ihi na ha na-emegide nchekwa obodo.,"Duruagwu kwuru na o nwegodu ihe mmụta dị n'ụzọ ochie ndị a, ndị ọchichị agaghị achọ iwere ya mee ihe makana ọ ga-aghọ ha ahia. O kwuru na ọ bụ ndị nwe obodo ga-echekwa obodo, ihe dịrị gọọmenti bụ iwere ego kwado ihe ndị obodo na-eme. ",nei,nei,nei,True,igbo,The government has jailed six young people who have been kidnapping people for opposing national security.,"Duruagwu said that he learned from these old ways, the elders will not want to use it because it will become a business for them. He said that it is the owners of the country who will protect the country, what the government has to do is to take money to support the activities of the people.",nei,nei,nei,True,nei,igbo,nei,nei,True,True,correct_to_correct
afrifact_data_culture_yoruba_300,yoruba,Sunday Igboho àti Babatunde Arowolo lọ́ farahàn níbi ti àwọn ọmọ onílẹ̀ ti ń ṣọṣẹ́ láti gba àwọn èèyàn Soka ní ìlú Ìbàdàn sílẹ̀.,"Sunday Igboho gba àwọn èèyàn Soka n'Ibadan sílẹ̀ lọ́wọ́ àwọn ọmọ onílẹ̀ tó wá ṣọṣẹ́ Ọrọ di boo lọ, ko yago fun mi ladugbo Soka nilu Ibadan lasiko ti gende meji to gbe ohun ija oloro lọwọ, ti wọn pe ara wọn ni ọmọ onilẹ ya bo agbegbe naa. Owurọ ọjọ Isẹgun ana niroyin gba igboro Ibadan kan, tawọn eeyan si n pe sori redio gbogbo nilu naa pe ẹmi awọn eeyan to n gbe ladugbo naa ko de tori awọn gende agbebọn to ya bo wọn. Àwọn iròyin tì ẹ leè ní ìfẹ̀ síí: A gbọ pe se ni iro ibọn n dun lakọ-lakọ, tawọn eeyan si n sa asala fun ẹmi lasiko ti awọn ọmọ onilẹ ọhun ni ki awọn onile gbe ile wọn kuro lori ilẹ awọn. Se lawọn ọmọde ati agba, alaboyun ati awọn iyalọmọ, to fi mọ awọn arugbo n sa asala fun ẹmi wọn, ti awọn to si laya lati beere pe ki lo fa isẹlẹ naa, jẹ ajẹkun iya. Ẹnikan ti isẹlẹ naa soju rẹ salaye pe ọpẹlọpẹ asaaju ọmọ Yoruba kan, Oloye Sunday Adeyẹmọ, ti gbogbo eeyan mọ si Sunday Igboho to tete de sadugbo ọhun lasiko ti laasigbo naa gbona janin-jani. A gbọ pe Igboho ati ọkunrin kan ti wọn pe orukọ rẹ Babatunde Arowolo, ti gbogbo eeyan mọ si Bako, lo de lasiko lati gba awọn eeyan adugbo naa silẹ, ni kete ti aawọn ọmọ onilẹ naa si foju gaani rẹ, ni wọn ba juba ehoro.",supports,supports,supports,True,yoruba,Sunday Igboho and Babatunde Arowolo appeared where the natives were rushing to save the people of Soka in Ibadan.,"Sunday Igboho rescued the people of Soka in Ibadan from the natives who came to attack the word, he did not avoid me immediately in Soka in Ibadan when two gangs carrying deadly weapons, who called themselves the natives, invaded the area. In the morning of Isgun yesterday, news spread across the streets of Ibadan, and people were calling on the radio all over the city that the lives of the people living in the fields were not reached because of the gunmen who attacked them. The news made you want more: We heard that the gunshots were ringing first, and people were running for their lives when the children of the landowners asked the landowners to move their houses off their land. The children and the elderly, the pregnant women and the children, who knew the old people were running for their lives, and those who dared to ask that they cause the incident, are mother's pieces. A person who witnessed the incident explained that thanks to a Yoruba leader, Oloye Sunday Adeyemmo, known to all as Sunday Igboho, who arrived earlier, things were very hot at the time. We heard that Igboho and a man called Babatunde Arowolo, known to everyone as Bako, came in time to save the people of the neighborhood, and when the natives ignored him, they killed the rabbit.",supports,supports,supports,True,supports,yoruba,supports,supports,True,True,correct_to_correct
afrifact_data_culture_hausa_084,hausa,Ado Bayero ya rasu a shekarar 2014 bayan ya shafe sama da shekaru 50 ya na mulki.,"A ranar 6 ga watan Yuni shekarata 2014, bayan shekaru hamsin da dayayi akan kursiyin, Ado Bayero ya mutu a fadarsa",supports,nei,nei,False,hausa,Ado Bayero died in 2014 after ruling for more than 50 years.,"On June 6, 2014, after fifty years on the throne, Ado Bayero died in his palace.",supports,supports,supports,True,supports,hausa,nei,supports,False,True,wrong_to_correct
afrifact_data_culture_hausa_782,hausa,Marigayi Umaru Musa 'Yar'aduwa ya kasance shugaban ƙasa da ya kwatanta adalci sosai lokacin mulkinsa.,"Mista Jonathan ya ce ba anan kadai Amurka ta tsaya ba wajen yunkurin kifar da gwamnatinsa, har ta kai Shugaba Obama ya shawo kan firaministan Burtaniya David Cameron ya mara masa baya duk da kyakkyawar dangantakar da ke tsakanin Jonathan da Cameron",nei,nei,nei,True,hausa,The late Umaru Musa 'Yar'aduwa was a president who exemplified justice during his reign.,"Mr. Jonathan said that the United States did not stop here in the attempt to overthrow his government, it took President Obama to convince British Prime Minister David Cameron to support him despite the good relationship between Jonathan and Cameron.",nei,nei,nei,True,nei,hausa,nei,nei,True,True,correct_to_correct
afrifact_data_culture_yoruba_735,yoruba,"Ìwó tún ní àwọn agbègbè ìjọba ìbílẹ̀ mẹ́rin mìíràn, èyí tó yàtọ sí àwọn yòókù.","Iwo ti ní àwọn agbègbè ìjọba ìbílẹ̀ mẹ́rin si, àwọn ni: Iwo East, Olomowewe; Iwo West, Agberire; Ọla Oluwa South East, Ilemowu; Ayedire South East, Oluponna.",supports,nei,nei,False,yoruba,"Iwo also has four other local government areas, which are different from the others.","Iwo has four more local government areas, they are: Iwo East, Olomowewe; Iwo West, Agbrere; Ola Oluwa South East, Ilemowu; Ayedire South East, Oluponna.",supports,nei,nei,False,supports,yoruba,nei,nei,False,False,wrong_to_wrong
afrifact_data_culture_igbo_526,igbo,Mpaghara ndịda Anambara Steeti na na-eti mkpu banyere ike mbuze na-akpa na mpaghara ha kamgbe afọ 2011.,"Emmanuel Nnamdị Uba , ma ọ bụ Andy Ụba (amụrụ ya 14 Disemba 1958), bụ onye ndọrọndọrọ ọchịchị Naịjirịa nke ahọpụtara ka Sinatọ ndị ndịda Anambara , Naịjirịa, na Epurel 2011.",nei,nei,nei,True,igbo,The southern region of Anambara State has been crying out about the power of erosion in their region since 2011.,"Emmanuel Nnamdi Uba, or Andy Uba (born 14 December 1958), is a Nigerian politician who was elected as the Senator for Southern Anambara, Nigeria, in April 2011.",nei,nei,nei,True,nei,igbo,nei,nei,True,True,correct_to_correct
afrifact_data_culture_hausa_735,hausa,"Yahya Jammeh shugaba ne da aka yi masa shaidar nisantar aikata laifuka, musamman laifin cin zarafi.","Babban sakataren TRRC Baba Jallow ya shaida wa BBC cewa binciken da hukumarsa ta kaddamar wata takwas da suka wuce zai mayar da hankali ne kan cin zarafin da ya faru a watan Satumba. ""Muna sane da zarge-zargen cin zarafi da ake yi wa Yahya Jammeh, amma har yanzu ba mu saurari wadanda abin ya shafa ba a hukumance",refutes,nei,nei,False,hausa,"Yahya Jammeh is a leader who has a proven record of avoiding crime, especially rape.","TRRC General Secretary Baba Jallow told the BBC that the investigation launched eight months ago will focus on the abuse that happened in September. ""We are aware of the allegations of abuse against Yahya Jammeh, but we are yet to listen to the victims officially.",refutes,refutes,refutes,True,refutes,hausa,nei,refutes,False,True,wrong_to_correct
afrifact_data_culture_yoruba_594,yoruba,"Àwọn orúkọ méjì ni a pa pọ̀ tí ó fi di ""AJẸ́BU-OLÓDE"" èyí tí a mọ̀ sí ÌJẸ̀BÚ-ÒDE títí di òní.","Àwọn méjì tí ó jẹ́ akíkanjú jùlọ ìyẹn Ajẹbú àti Olóde ni a pa orúkọ wọn pọ̀ tí ó wá di “AJẸ́BU-OLÓDE” èyí tí à ń pè ní ÌJẸ̀BÚ-ÒDE títí di òní olóni yìí. Èdè Ìjẹ̀bu ni àwọn ẹ̀yà yìí máa ń sọ. A sì le rí wọn káàkiri ilẹ̀ Nàìjíríà. Àpẹẹrẹ àwọn ìlú tí a lè rí ni ẹkùn Ìjẹ̀bú ni Ìjẹ̀bú-Òde, Musin, Ata-Ìjẹ̀bú, Imọ̀pè, Òdo-Pótu, Àgọ́-Ìwòyè, Ìjẹ̀bú-Igbó, Orù, Awà, Ìlápòrú, Ìṣònyìn, Ìpàrí-Ńlá, Òdokálàbà, Ìdọwá, Merígò, Òdoogbolú, Ọ̀ṣọṣà àti bẹ́ẹ̀ bẹ́ẹ̀ lọ.",supports,supports,supports,True,yoruba,"Two names were combined to form ""AJEBU-OLODE"" which is known as IJEBU-ODE until today.","Two of the bravest people, namely Ajebu and Olode, their names were combined to become ""AJEBU-OLODE"" which is called IJEBU-ODE until today. These tribes speak the Ijebu language. And we can see them all over Nigeria. Examples of towns that can be found in Ijebu region are Ijebu-Ode, Musin, Ata-Ijebu, Oppe, Odo-Potu, Ago-Iwoye, Ijebu-Igbo, Oru, Awa, Ilaporu, Okononi, Ipari-Tula, Odokalaba, Idawa, Merigo, Odoogbolu, Ososha and so on.",supports,supports,supports,True,supports,yoruba,supports,supports,True,True,correct_to_correct
