id,language,gold_label,qwen_1_5b_claim_only_prediction,qwen_1_5b_gold_prediction,qwen_1_5b_bm25_prediction,qwen_1_5b_adversarial_prediction,qwen_14b_gold_prediction,qwen_14b_translated_prediction,qwen_1_5b_claim_only_correct,qwen_1_5b_gold_correct,qwen_1_5b_bm25_correct,qwen_1_5b_adversarial_correct,qwen_14b_gold_correct,qwen_14b_translated_correct,source_claim,source_gold_evidence,source_gold_label,source_language,num_systems_correct
afrifact_data_culture_hausa_353,hausa,supports,refutes,supports,supports,nei,nei,refutes,False,True,True,False,False,False,Ahmed Musa ya zura ƙwallaye biyu a wasan Najeriya da Argentina a gasar cin kofin duniya ta 2014.,"Ahmad Musa ya zama ɗan na farko da ya ci fiye da ɗaya a gasar cin kofin duniya wato , bayan da yaci Argentina kwallaye biyu a gasar cin kofin duniya ta shekara dubu biyu da goma sha huɗu (2014). Ahmad Musa shine Ɗan na farko da ya zura kwallo a gasar cin kofin duniya ta guda biyu, bayan ya zura kwallaye biyu a ragar Iceland a matakin rukuni na .",supports,hausa,2
afrifact_data_culture_igbo_708,igbo,supports,nei,supports,supports,nei,nei,refutes,False,True,True,False,False,False,Na Steeti Ebonyi Mary Udumeke na-agba mbọ ịhụ na a kwụsị ibi ụmụnwaanyị ugwu na steeti ya. Ọ na-agba mbọ ịhụ na iwu kwadoro nke a. Steeti Abịa na Imo ebinyebeghi aka na nkwado iwu a.,"Mary Udumeke bụ nwaanyị na-agba mbọ ịkwụsị ibi nwaanyị ugwu n'Ebonyi steeti Ọ dịzi n'aka ndị omeiwu steeti dị icheiche ibinye aka n'iwu a ka o wee dị ire na steeti ha. Mana a bịa na mpaghara Ọwụwa Anyanwụ, naanị Abia na Imo steetị bụ ndị ebinyebeghị aka n'iwu a bụ 'Violence Against Persons Prohibition Act'. ",supports,igbo,2
afrifact_data_culture_yoruba_246,yoruba,supports,nei,supports,supports,nei,supports,nei,False,True,True,False,True,False,Ìlú Àkókó jẹ́ ìlú kan tí ó kalẹ̀ sí agbègbè Àríwá àti Ìlà oòrùn ìpínlẹ̀ Oǹdó.," Ìkàrẹ́-Àkókó ni olú ilé ịṣẹ́ ìjọba ìbílẹ̀ wà. Ìlú náà sì tó iye ọgọ́rùn ún kìlọ́mítà (100 km) sí ìlú tí ó jẹ́ olú ìlú fún gbogbo lápapọ̀. Àkókó wà ní agbede-méjì àríwá àti ìlà oòrùn Ìpínlè Ondó.̀ Ohun tí wọ́n fi ń ṣọrọ̀ ajé ní ìlú Ìkàrẹ́ ni ǹkan ọ̀gbìn bíi: , , àti bẹ́ẹ̀ bẹ́ẹ̀ lọ. ",supports,yoruba,3
afrifact_data_culture_igbo_404,igbo,supports,nei,supports,supports,nei,supports,supports,False,True,True,False,True,True,"Ndị e ji egwu Igbo haịlaịf kacha mara gụnyere Chiifụ Stephen Osita Ọsadebe, Oliver De Coque, Ali Chukwuma, , Sir Warrior, Oriental Brothers, Ikem Mazeli.","Otu onye n’ime ndị kachasị edee egwu mana emepụta egwu a bụ Chiifụ Stephen Osita Ọsadebe onye ọrụ ya ruru afọ iri anọ ma gafee. Ihe nkiri Osadebe gụnyere ọtụtụ egwu ama ama gụnyere egwu ""1984 ""Ọsọndị Owendị"" nke bugoro ya na ọkwa ụwa dịka onye mbụ bidoro Igbo haịlaịf . Ọ kwe ukwe na ọ kpọọ jita Oliver De Coque, bụ ""onye a gụnyere dịka otu n'ime ndị eji ama atụ na onye isi nkenkepụ n'egwu ọgbara ọhụrụ ama ama."" Coque bụ onye kpatara owuwu Igbo haịlaịf na nkanka. N'ime egwu ya ama ama bụ ""Biri Ka Mbiri"", ""Ana Enwe Obodo Enwe"", ""Nnukwu Mmanwu"" na ""Identity"", ha niile rụpụtara ọfụma na 1980 niile. Ndị ọzọ na-eme ihe nkiri n'oge gara aga n'ụdị a bụ ndị nyere nnukwu onyinye na mmepe ya bụ, Ali Chukwuma, , Sir Warrior, , Nico Mbarga, Oriental Brothers, Isaac Rogana Ottah, Ikem Mazeli.",supports,igbo,4
afrifact_data_culture_hausa_012,hausa,supports,refutes,supports,supports,nei,supports,supports,False,True,True,False,True,True,Sojoji ne suka hamɓarar da gamnatin Shehu Shagari a shekarar 1983.,"Shehu Shagari ya zama a watan Oktoban shekara ta alif dari tara da Saba'in da tara (1979), inda yayi mulki har zuwa Disamban shekara ta alif da dari tara da tamanin da uku (1983), wanda sojoji suka kwace mulki a hunnunsa, a jagorancin . Shehu Shagari shine shugaban Najeriya da ya hau mulki ta sanadiyar zaɓe na farko.",supports,hausa,4
afrifact_data_culture_yoruba_147,yoruba,supports,refutes,supports,supports,nei,supports,supports,False,True,True,False,True,True,Ibrahin àti Ismael gbà wọ́n sì juwọ́ jusẹ̀ fún Ọlọ́run wọn Allah.,"Lẹ́hìn èyí, tí àwọn méjèèjì sí ti gbà fún Ọlọ́hun wọn Allah tí wọ́n sì ṣe ijúwọ̀-jusẹ̀ sílè fún Ìfẹ Ọlọ́hun), tí òun (Ibrahim) sí tí tẹ́ orí ẹ́e (Ishamel) lọ sílẹ̀ (ní ààyè itébà sí iwájú); ""Báyìí náà ní Àwa sí pé òun: ""Ìwọ Ibrahim o!"" ""Ìwọọ (Ibrahin) tí ṣe gẹ́gẹ́ bí A ti fi hàn ó (ní ojúran) ní òtítọ àti ní òdodo! Báyìí náà sì ní Àwa ṣe má ń san ẹ̀san fún (gbogbo àwọn) Múhsínùn (olùṣe rere lótitọ àti l'ódodo) - Sheikh Adélabú ṣe ìtọka sí Ẹsẹ Ọrọ Ọlọ́hun nínú kúránì Orí 2:112)."" Láì kọ́ ṣe àníàní, ìdánwò nlá tí ó fi ojú hàn gbángba ní eléyìí jẹ́. Nítorí ìdí èyí ní À wa fi ṣe ìrópò (gẹ́gẹ́ bí ìràpadà) ọmọ (Ishamael) tí òun (Ibrahim) náà pẹ̀lú àgùntàn kàn bọ̀lọ̀jọ̀ (láti fi dípò ní ṣíṣe ìdúpẹ́ òòrè láti Ọ̀dọ̀ Ọlọ́hun)",supports,yoruba,4
afrifact_data_culture_yoruba_501,yoruba,supports,supports,supports,supports,nei,supports,nei,True,True,True,False,True,False,"Sheik Muideen Ajani Bello ló wàásù níbí ìsìnkú Ajimobi, tí ó sì gbóríyìn fún Ajimobi gẹ́gẹ́ bí ẹni tí ó bẹ̀rù Ọlọ́run, tí ó sì rọ gbogbo ènìyàn láti ronúpìwàdà, bẹ́ẹ̀ sì ni ó gbàdúrà pé kí Ọlọ́run san án fun gẹ́gẹ́ bí iṣẹ́ ọwọ́ rẹ̀.","Bakan naa, Sheik Muideen Ajani Bello, tii se oniwaasi agbaye to se waasi nibi akanse eto adura naa ni ijoko adura naa ti to fun waasi nikan. Bello ni ""ọpọ awọn fọnran aworan ti Ajimobi ti sọrọ silẹ nigba aye rẹ fihan pe, oloogbe naa kii se eeyan lasan, wolii Ọlọrun ni. Gbogbo ohun ti kaluku wa ba n se ni ka yipada, abi, ta a ni sọ."" O wa gbadura pe ki Ọlọrun kẹ Ajimọbi, ko gẹ ẹ, ko si san gbogbo laada to yẹ ko duro jẹ fun ninu saare. ""Iya ni ọpọ eeyan ti ko yin Ajimobi loju aye rẹ, amọ ti wọn n yin lẹyin to ku tan yoo jẹ niwaju Ọlọrun, nitori igba to wa laye lo yẹ ki wsn sọ daada nipa rẹ.""",supports,yoruba,4
afrifact_data_culture_yoruba_490,yoruba,nei,nei,nei,refutes,supports,nei,nei,True,True,False,False,True,True,Alaga Hajj ni Naijiria ni inú wọn kò dùn sí bí Hajj kò ṣe ní wáyé ní ọdún 2020.,"Boko Haram da ìbọn bo ọkọ̀ gómìnà Borno, ẹ̀ṣọ́ àláàbò rẹ̀ farapa Ijọba ipinlẹ Borno ti fi idi rẹ mulẹ pe, lootọ l'awọn agbebọn Boko Haram kọlu awọn ọkọ to n kọwọrin pẹlu gomina ipinlẹ naa, Babagana Zullum ni Ọjọru. Agbẹnusọ fun gomina naa, Mallam Isa Gusau ṣalaye pe, ori ko gomina Zullum yọ lai farapa ṣugbọn diẹ lara awọn to baa rin, to fi kan awọn ẹṣọ alaabo, fara ṣeṣe. Isa fi kun un pe, ilu Baga ni gomina naa n lọ nigba ti ikọlu naa waye. Bawo lo ṣe ṣẹlẹ? Ni Ọjọru ni iṣẹlẹ yii waye ni nnkan bii agogo mẹrin irọlẹ lasiko ti gomina naa fẹ wọ ilu Baga l'awọn agbọn naa ba ṣina ibọn bolẹ. Awọn ẹṣọ alaabo to wa pẹlu rẹ naa daa ina ibọn bolẹ.",nei,yoruba,4
afrifact_data_culture_yoruba_249,yoruba,supports,supports,supports,supports,nei,supports,nei,True,True,True,False,True,False,Ilé ìwé Girama Badagry Grammar School ni wọ́n ti ṣe ayẹyẹ Àgbádá-rìgì tó kọjá.,"Àjọ̀dún tí wọ́n ṣe kẹ́yìn wáyé nínú ọgb̀a ilé ìwẹ́ girama ìlú náà ìyẹn (Badagry Grammar School), Badagry, , Nàìjíríà. Ìtàn òwò ẹrú nílu Àgbádá-rìgì [ | ] Orúkọ tí ìlú náà ń jẹ́ lónìí (Badagry) ni wọ́n fà yọ láti inú iṣẹ́ àwọn ènìyàn ìlú náà. Lára iṣẹ́ náà ni: iyọ̀ ṣíṣe, ẹja pípa, iṣẹ́ àgbẹ̀. Bákan náà, àwọn mìíràn gbà wípé ìlú náà ni wọ́n fi sọrí ẹnìkan tí ó ń jẹ́ Agbedeh, ẹni tị ó jẹ́ gbajú-gbajà àgbẹ̀ nílu náà tí orúkọ oko rẹ̀ ń jẹ́ Àgbádá-rìgì, tí àwọn Èèbó amúnisìn padà yí sí (Badagry).",supports,yoruba,4
afrifact_data_culture_hausa_426,hausa,supports,nei,supports,supports,nei,nei,supports,False,True,True,False,False,True,Sheikh Qaribullah ya auri mata biyu yana da shekaru ashirin da biyu.,"Kuma haka rayuwa ta kasance a gare shi har ya kai ga ,kuma abin mamaki, ya auri mata biyu yana da shekaru ashirin da biyu a 1982. Kamar yadda ba a saba gani ba, da ban mamaki, ko da yake halal ne,kamar daura auren mata biyu a lokaci guda - a wani lokaci, sun yi zaman jituwa tare, na wani lokaci kafin shi, Sheikh Qareebullah, ya yi auren mata fiye da ɗaya na gaske. Wannan aure (salon auren mata fiye da daya ),ba kamar yadda yake ba, sai da ya haifa masa ‘ya’ya goma sha tara.",supports,hausa,3
afrifact_data_culture_yoruba_018,yoruba,supports,nei,supports,supports,nei,supports,supports,False,True,True,False,True,True,Ọ̀kan nínú àwọn nǹkan tí ó wọ́pọ̀ nínú àwùjọ àwọn elédè Spanish àti ẹ̀sìn àwọn Cuban ni Aganjú.,"Aganjú tàbí Aganyú ni òdò awon elédèè Spanish ni wón ń pè ní . Wón gbà pé ó ń ṣíṣe pọ̀ pẹ̀lú nínú Ẹsin ti àwọn Cuban, èyí tí wọ́n ń pè ní Santería. Wọ́n gbàgbọ́ pé Aganjú ni àjọṣe pẹ̀lú Òrìsà ṣàǹgó. Gẹ́gẹ́ bí Ọba ní Ọ̀yọ́ rí, Aganju jẹ́ ọmọ Ẹ̀gbọ́n Ṣàǹgó tí orúkọ rẹ̀ ń jẹ́ Àjàká. Èyí tí ó jẹ́ pé àwọn méjèèjì tí fi ìgbà kan jẹ́ Ọba ìlú Ọ̀yọ́ rí tí wọ́n ti ìpàṣẹ rẹ̀ di Òrìṣà tí wọ́n ń bọ.",supports,yoruba,4
afrifact_data_culture_igbo_488,igbo,supports,supports,supports,supports,nei,nei,supports,True,True,True,False,False,True,N'ụlọ ọba ego ka Peter Obi na-arụ ọrụ tupu ọ banye na ndọrọ ndọrọ ọchịchị,Obi bụ onyeisi oche nke Fidelity Bank tupu ọ hapụ ọnọdụ ahụ ịbanye na ndọrọ ndọrọ ọchịchị.,supports,igbo,4
afrifact_data_culture_hausa_005,hausa,supports,supports,supports,supports,nei,supports,supports,True,True,True,False,True,True,Muhammadu Buhari ya yi mulkin Nigeria a matsayin shugaban kasa na farar hula daga shekara 2015 zuwa shekarar 2023.,"Muhammadu Buhari (17 Disamba 1942 – 13 Yuli 2025) ne wanda ya yi mulkin ƙasar a matsayin daga 2015 zuwa 2023. Soja ne mai matsayi na majo janar a , kuma ya shugabanci ƙasar a matsayin daga 31 Disamba 1983 zuwa 27 Agusta 1985. Buhari ya tsaya takarar shugaban ƙasa a Najeriya a ƙarƙashin jam’iyyar a zaɓen shugaban ƙasa na 2003 da na 2007, sannan kuma a ƙarƙashin jam’iyyar Congress for Progressive Change (CPC) a zaɓen shugaban ƙasa na 2011",supports,hausa,5
afrifact_data_culture_yoruba_333,yoruba,supports,nei,supports,refutes,nei,supports,supports,False,True,False,False,True,True,"Ìgbẹ̀mí ara-ẹni pọ̀ gidi gan-an ní orílẹ̀-èdè Amẹ́ríkà, ìwádìí sì fi lélẹ̀ pé èyí wọ́pọ̀ láàárín àwọn ènìyàn tó ti fìgbà kan ni àìsàn ọpọlọ.","Bakan naa, ibudo orilẹede Amẹrika to n boju to itju aisan na ni akọsilẹ to sọ pe ẹgbẹrun mẹtadinlaadọta eeyan lo gba ẹmi ara wọn nilẹ amẹrika lọdun 2017 eyi si ni ohun to n ṣokunfa iku awọn ara Amẹrika larin ọdun mẹwaa si mẹrinlelọgbọn. Gbigba ẹmi ara ẹni lee nidi ṣugbọn o maa ni ibaṣepọ to nipọn pẹlu ilera ọpọlọ paapaa iporuru kan. ""Ida aadọrun awọn to gbẹmi ara wọn lo ti ni itan aisan to ni ṣe pẹlu ọpọlọ ri tabi iṣoro fifi ipa mu ni lasiko iku wọn Ohun ti awọn Bridgewath Angels n se ni lati dena gbigba ẹmi ara ẹni.",supports,yoruba,3
afrifact_data_culture_hausa_786,hausa,supports,nei,supports,supports,nei,nei,nei,False,True,True,False,False,False,Mista Jonathan ya zargin Obama da David Cameron da yunƙurin kifar da gwamnatinsa.,"Mista Jonathan ya ce ba anan kadai Amurka ta tsaya ba wajen yunkurin kifar da gwamnatinsa, har ta kai Shugaba Obama ya shawo kan firaministan Burtaniya David Cameron ya mara masa baya duk da kyakkyawar dangantakar da ke tsakanin Jonathan da Cameron",supports,hausa,2
afrifact_data_culture_yoruba_429,yoruba,supports,refutes,supports,supports,refutes,supports,supports,False,True,True,False,True,True,Sanusi ṣàlàyé pé Ọlọ́run ti kọ ọ́ wí pé òun yóò jẹ́ Ọba Kano bẹ́ẹ̀ náà sì ni àkọsílẹ̀ wà wí pé wọn yóò yọ òun.,"Èyí ni fídíò bí wọ́n ṣe fi bàálù gbé Emir Sanusi kúrò ní ìpínlẹ̀ Nasarawa Iroyin kan to tẹwa lọwọ sọ pe wọn ti gbe Emir ilu Kano tẹlẹ, Sanusi Lamido Sanusi kuro ni ipinlẹ Nasarawa lọ si ibi ti ẹnikẹni ko mọ. Iroyin naa sọ pe baalu ayara fefe ẹlikọpita ni wọn fi gbe kuro ni abule Loko ti wọn fi pamọ si lati ọjọ Aje. Wọ́n ti gbé Emir Kano tẹ́lẹ̀, Sanusi Lamido kúrò ní Nasarawa lọ síbi tẹ́nìkan kò mọ̀ Ọjọ Aje ni gomina ipinlẹ Kano rọ Emir Sanusi l'oye, ti wọn si tun le kuro nilu Kano lọ si Nasarawa. Ao ma a mu wa fun yin bi nkan ba tun ṣe n lọ. Sanusi ní òun ti gba kádàrá ṣùgbọ́n agbẹjọ́rò rẹ̀ ní àwọn ṣì lè gba ilé ẹjọ́ lọ Emir ana ilu Kano Sanusi Lamido Sanusi ni oun ti gba kadara iyọnipo to ṣẹlẹ si oun gẹgẹ bi amuwa lati ọdọ Ọlọrun. Sanusi fi ọrọ yi sita ninu fọnran fidio kan to ṣe ki o to fi afin rẹ nilu Kano silẹ lọjọ Aje. Ninu fidio naa Sanusi sọ ni ede Hausa pe ''Ọlọrun ti kọ wi pe oun yoo jẹ́ ọba Kano bẹẹ naa si ni akọsilẹ wa wi pe wọn yoo yọ oun.'' O ni ''Inu mi dun mo si dupẹ.Mo ki ẹnikẹni ti wọn ba gbe oye naa fun ku orire.",supports,yoruba,4
afrifact_data_culture_igbo_096,igbo,supports,refutes,supports,supports,nei,supports,refutes,False,True,True,False,True,False,"Osikapa bụ otu nri ga-abụ ihe kọgodu gị elu kọọ gị ala, i gote ya, ị ga-atụkwasịnwu ya ihe ọbụla were rie ya.","Osikapa bụ otu nri ọ na-abụ ego kọgodu gị elu kọọ gị ala, e nwee etu i si hụ obere ego jiri gote ya, ị ga-atụkwasịnwu ya ihe ọbụla were rie ya.",supports,igbo,3
afrifact_data_culture_hausa_010,hausa,refutes,nei,refutes,refutes,nei,nei,refutes,False,True,True,False,False,True,An haifi shehu Shagari a watan Mayu na shekarar 1960.,"An haife shi a ranar ashirin da biyar 25 ga watan Fabrairu, shekara ta alif ɗari tara da ashirin da biyar 1925 a garin , (a yau ) , ya kuma rasu ne a ranar ashirin da takwas 28 ga watan Disamba, shekara ta dubu biyu da sha takwas 2018 bayan jinya da gajeriyar rashin lafiya da yayi a wani asibiti dake",refutes,hausa,3
afrifact_data_culture_yoruba_564,yoruba,supports,supports,supports,supports,nei,supports,supports,True,True,True,False,True,True,"Ní ọdún 2006, àpapọ̀ iye enìyàn tó wà ní Àgbádárìgì jẹ́ 241,093 gẹ́gẹ́ bí ètò ìkànìyàn.","Gẹ́gẹ́bí àkọsílẹ̀ ètò ìkànìyàn ọdún 2006, àpapọ̀ iye enìyàn tó wà ní Àgbádárìgì jẹ́ 241,093.",supports,yoruba,5
afrifact_data_culture_hausa_251,hausa,supports,refutes,supports,supports,nei,supports,supports,False,True,True,False,True,True,Masanin tarihin abinci da aikin gona James C. McCann ya ba da shawarar cewa tasa shinkafar ta yaɗu tare da masarautar Mali,"Masanin tarihin abinci da aikin gona James C. McCann yayi la'akari da wannan ikirarin mai yiwuwa idan aka yi la’akari da shaharar shinkafa a cikin kwarin Niger ta sama, amma yana ganin ba zai yuwu tasa ta iya yaɗuwa daga Senegal zuwa inda take yanzu tunda ba a ganin irin wannan yaɗuwar a cikin “harshe, tsarin siyasa ko tarihi "". Maimakon haka ya ba da shawarar cewa tasa ta yaɗu tare da masarautar Mali, musamman masu sana'ar Djula waɗanda suka bazu ko'ina zuwa cibiyoyin kasuwanci da biranen yanki, tare da ɗaukar fasahar tattalin arziƙin ""ƙera, ƙaramin sikelin, da agronomy shinkafa"" gami da addini. na Musulunci.",supports,hausa,4
afrifact_data_culture_hausa_756,hausa,supports,refutes,supports,supports,nei,nei,nei,False,True,True,False,False,False,Shirin nukiliya na ƙasar irn shi ne babban dalilin da yasa Amurka ke yawan saka mata takunkumin tallalin arziƙi.,"A bara ne Mista Trump ya yi watsi da yarjejeniyar nukiliyar Iran ta kasa da kasa, kuma Amurka ta sake kakaba musu takunkuman tattalin arziki.",supports,hausa,2
afrifact_data_culture_yoruba_741,yoruba,supports,nei,supports,supports,refutes,nei,supports,False,True,True,False,False,True,"Nígbà tí Olúwọlé máa kú, gbogbo ẹran ara rẹ̀ ló fọ́nká yẹ́lẹyẹ̀lẹ.","Olúwọlé kú lọ́dún 1841 nígbà tí sísán àrá fàá tí àgbá àdó-olóró l'áàfin Ọba fi dún gbàmù. Gbogbo ẹran ara Olúwọlé ló fọ́n túká káàkiri, débi pé ilẹ̀kẹ̀ oyè rẹ̀ ní kan ni wọ́n fi dá a mọ̀.",supports,yoruba,3
afrifact_data_culture_hausa_173,hausa,supports,refutes,supports,supports,nei,nei,supports,False,True,True,False,False,True,Aminu Bello Masari ya yi kwamishina a jihar Katsina loƙacin mulkin soja daga shekarar alif 1991 zuwa 1993.,Ya riƙe muƙamin Kwamishinan ayyuka da muhalli da kuma sufuri na Jihar Katsina a tsakanin shekarar 1991 zuwa 1993 a lokacin mulkin Soja,supports,hausa,3
afrifact_data_culture_hausa_434,hausa,nei,nei,nei,nei,refutes,nei,nei,True,True,True,False,True,True,Abubakar Gumi mutun ya kasance daya daga cikin malaman Izala da ake alfahari da su.,"Gumi ya fito a matsayin shugaba mai faɗa a ji a lokacin mulkin mallaka, inda yake ganin tsarin mulkin kai tsaye ya raunana ƙarfin addini na sarakuna da kuma karfafa Turawan Yamma.",nei,hausa,5
afrifact_data_culture_yoruba_642,yoruba,supports,refutes,supports,supports,nei,supports,supports,False,True,True,False,True,True,"Bíbélì wípé gbogbo ènìyàn ló ti ṣẹ̀, tí ó sì tì kùnà ògo Ọlọ́run.",Nígbàtí májẹ̀mú títun n ṣe àmúşę ohun tí màjèmú làìlàì sọ. Bíbélì fìdí rẹ múlè pé gbogbo ènìyàn ní ó sá ti ṣè tí ó sì ti kùnà ògo Ọlọrun (Romu 3:23). Èyí ni láti sọ pe ẹlẹ́sẹ̀ ni gbogbo ọmọ adárí hurun.,supports,yoruba,4
afrifact_data_culture_hausa_167,hausa,supports,refutes,supports,supports,nei,supports,supports,False,True,True,False,True,True,Bashir Ahmad ne ya sanar da komawar Bello Matawalle zuwa jam'iyyar APC ranar 27 ga watan Yuni.,"A ranar 27 ga watan Yuni, mai taimaka wa shugaban kasa kan harkokin yada labarai Bashir Ahmad ya ce Matawalle ya koma APC.",supports,hausa,4
afrifact_data_culture_hausa_373,hausa,supports,refutes,supports,supports,nei,nei,nei,False,True,True,False,False,False,"A cikin Maguzawan Zamfara, iyalai na yin raɗin suna ga yaro ko ba a shirya ba",Ga Maguzawan da ke gundumar Kwatarkwashi ta Jihar Zamfara waɗanda ke bautar Magiro a garuruwansu na da ba su da wata tsayayyar rana wadda suke raɗa wa ‘ya’yansu suna. A al’adar waɗannan mutane ba a raɗa wa yaro suna sai lokacin da ake da damar yin sunan ko da kuwa bayan shekaru ne. A wurinsu mutum yana iya haɗa ‘ya’yansa da yawa tun daga na ɗaya ko fiye da ɗaya don ya yi masu suna a rana ɗaya.,supports,hausa,2
afrifact_data_culture_hausa_612,hausa,supports,refutes,supports,supports,refutes,supports,supports,False,True,True,False,True,True,Maguzawa na amfani da kayan al'adu don mallakar aljanu kafin zuwan musulunci.,"Ana daurawa kayan kidan wasu abubuwan al’adu daban-daban na yankin Sahel kafin zuwan Musulunci, don mallakar aljanu, kamar al’adun da Hauka na Maguzawan Hausawa, Zarma, Borori, da Songhay.",supports,hausa,4
afrifact_data_culture_igbo_224,igbo,supports,nei,supports,supports,nei,supports,nei,False,True,True,False,True,False,Dr Tedros kwuru na ụfọdụ mba enweghị ndị ọrụ doro anya.,"O kwuru na ụfọdụ mba enweghị ndị ọrụ doro anya , ụfọdụ obodo enweghị ihe ọ ga-eri, ebe mba ụfọdụ enweghị mkpebi obi ime ihe kwesịrị.""",supports,igbo,3
afrifact_data_culture_hausa_815,hausa,refutes,refutes,refutes,refutes,nei,nei,refutes,True,True,True,False,False,True,An yi hasashen cewa fitar 'yan majalisu da gwamnoni daga jam'iyyar APC na iya zama barazana ga nasarar Muhammadu Buhari a zaɓen shekarar 2015.,"Masharhanta salon siyasar Najeriya na ganin ficewar 'yan majalisa da kuma wasu gwamnonin APC, babban al'amari ne da zai iya raunata matsayin Shugaba Muhammadu Buhari a majalisar dokoki, kuma wata babbar barazana ce ga takararsa a zaben 2019.",refutes,hausa,4
afrifact_data_culture_hausa_108,hausa,supports,refutes,supports,supports,nei,supports,supports,False,True,True,False,True,True,Abba Kabir Yusuf ya dawo da Sunusi Lamido Sunusi a matsayin Sarkin Kano a watan Mayu na shekarar 2024.,"Gomnan Kano Abba Kabir Yusuf ya sake tabbatar da Sanusi Lamido Sanusi a matsayin sarkin Kano. Ayau Alhamis 23 ga watan Mayu, shekarar 2024.",supports,hausa,4
afrifact_data_culture_yoruba_486,yoruba,supports,nei,supports,supports,nei,supports,refutes,False,True,True,False,True,False,"Elike Chibuzor ni orúkọ arákùnrin tí ọwọ́ àwọn ọlọ́pàá tẹ̀, tó ní òun lòun jí ọmọ tí wọ́n ń wa gbé.","ọwọ ileesẹ ọlọpa ipinlẹ Ondo tẹ ọkunrin kan to pe orukọ ara rẹ ni Elike Chibuzor, to ni oun loun ji Gold Kọlawọle gbe lọ. Nigba to n fi idi isẹlẹ yii mulẹ fun BBC Yoruba, agbẹnusọ fun ileesẹ ọlọpa nipinlẹ Ondo, Femi Joseph salaye pe, Chibuzor lo pe ileesẹ ọlọpa naa laarọ ọjọ Ẹti pe ọdọ oun ni Gold wa, ti wọn ba si fẹ gbaa pada, ki wọn san ẹgbẹrun lọna ẹgbẹrin naira (₦800,000) fun oun. Àwọn iròyin tì ẹ leè ní ìfẹ̀ síí: Afurasi naa, to ni ilu Akure ni oun ti n pe awọn ọlọpa ọhun, lo tun fi ye wọn pe, awọn eeyan kan lo ni ki oun parọ mọ Alfa Babatunde, ti ojisẹ Ọlọrun naa ko si mọ ohunkohun nipa bi ọmọde naa se sọnu ninu ile ijọsin Sotitobire.",supports,yoruba,3
afrifact_data_culture_igbo_524,igbo,supports,nei,supports,supports,nei,supports,supports,False,True,True,False,True,True,Emmanuel Nnamdị Ụba tuuru ugo dị ka onye a họpụtara ịnọchite anya ndị ndịda Anambara na ntuli aka nke Epurel 2011.,"Emmanuel Nnamdị Uba , ma ọ bụ Andy Ụba (amụrụ ya 14 Disemba 1958), bụ onye ndọrọndọrọ ọchịchị Naịjirịa nke ahọpụtara ka Sinatọ ndị ndịda Anambara , Naịjirịa, na Epurel 2011.",supports,igbo,4
afrifact_data_culture_igbo_230,igbo,supports,refutes,supports,supports,nei,supports,supports,False,True,True,False,True,True,"Ọ bụrụ na e wepụ nkwado ndị APC, Obaseki agaghị ịbụ gọvanọ Edo steeti.","Makana e wepụ nkwado anyị, Obaseki agaraghị ịbụ gọvanọ Edo steeti"".",supports,igbo,4
afrifact_data_culture_igbo_542,igbo,supports,refutes,supports,supports,nei,nei,supports,False,True,True,False,False,True,Ọkaiwu Paul Achalla onye IPOB ekwuola na ha na-agba mbọ ka facebook weghachite akantụ onye ndụ ha.,"Paul Achalla bụ ọkaiwu na mba ofesi ma bụrụkwa onye otu Ipob ekwuola atụmatụ ha ga-agbaso iji weghachi akara Facebook onyeisi ha bụ Nnamdi Kanu. Na mkparịtaụka ya na BBC Igbo, Achalla kọwara na o nwereike ịbụ maka otu ihe maọbụ nke ọzọ ka e ji wetuo akara facebook Nnamdi Kanu, mana Facebook kwesịrị inye ya ohere ka ọ zara ọnụ ya. ",supports,igbo,3
afrifact_data_culture_igbo_198,igbo,supports,refutes,supports,supports,nei,supports,supports,False,True,True,False,True,True,Akụkọ a ma ama na-ekwu na-ekwu na onye mbụ a mara nke ọma n'Akwete bụ Dada Nwakata.,Akụkọ ọdịnala a ma ama na-ekwu na otu nwanyị aha ya bụ Dada Nwakata bụ onye mbụ a maara nke ọma na Akwete.,supports,igbo,4
afrifact_data_culture_yoruba_084,yoruba,supports,nei,supports,supports,nei,supports,nei,False,True,True,False,True,False,Baba Ginimbi àti ẹ̀gbọn rẹ̀ wà lára àwọn tí ó ṣorò níbi ìsìnkú rẹ̀.,"Baba Ginimbi ati ẹgbọn baba rẹ, Sekuru Ginimbi wa lara awọn to sọrọ nibi isinku rẹ. Ambuya to jẹ mama mama rẹ nitori mama rẹ gangan ti ku loṣu kinni ọdun to lọ, ati Amai to jẹ aburo mama rẹ naa sọrọ nini isinku rẹ. Ẹgbọn lobinrin, Tete naa wa nibẹ, Mwana, Munkuru, Mukwesha, Muroora lawọn eeyan mii to tun wa nibi isinku Kadungure.",supports,yoruba,3
